education_level,degree_stream,skills,location,interests,risk_preference,years_experience,salary,demand_label,next_role_success,burnout_label
bachelors,engineering,"vacancy,graduate,8o13927285",india,"career,growth",medium,1,17500.0,stable,0,0
bachelors,engineering,"data,entry,work,office,female",india,"career,growth",medium,1,12500.0,increasing,0,0
bachelors,engineering,"customer,success,associate",india,"career,growth",medium,3,15000.0,stable,0,0
bachelors,engineering,video,india,"career,growth",medium,1,19250.0,stable,0,1
bachelors,human resources,team,india,"career,growth",medium,3,19250.0,stable,0,0
bachelors,engineering,quality,global,"career,growth",medium,1,21500.0,stable,1,0
bachelors,engineering,facilitator,india,"career,growth",medium,3,19250.0,stable,0,1
bachelors,engineering,healthcare,india,"career,growth",medium,3,19250.0,stable,0,1
bachelors,computer science,"application,developer",india,"career,growth",medium,3,19250.0,increasing,0,0
bachelors,engineering,"technical,analysts",india,"career,growth",medium,1,19250.0,stable,0,0
bachelors,engineering,"freshers,traineesregister",global,"career,growth",medium,1,19250.0,stable,0,1
bachelors,engineering,"data,entry,operator,deo",india,"career,growth",medium,1,16100.0,increasing,0,1
bachelors,engineering,"adonis,manufacturing,pvt,ltd,freshers,hiring,permanent",india,"career,growth",medium,1,17500.0,stable,0,0
bachelors,engineering,sales,global,"career,growth",medium,3,19250.0,stable,0,1
bachelors,engineering,"internal,stock,audit",india,"career,growth",medium,3,19250.0,stable,0,0
bachelors,engineering,mechanical,india,"career,growth",medium,1,19250.0,stable,0,0
bachelors,engineering,"regional,language,content,writer,site,job",global,"career,growth",medium,3,21500.0,stable,1,0
bachelors,engineering,"hiring,mba,freshers",india,"career,growth",medium,1,11500.0,stable,0,0
masters,business,"tumble,dry",india,"career,growth",medium,3,16500.0,stable,0,0
bachelors,engineering,"cloud,support",india,"career,growth",medium,1,19250.0,stable,0,0
bachelors,engineering,"public,relations,coordinator",india,"career,growth",medium,3,35000.0,stable,1,1
bachelors,engineering,digital,india,"career,growth",medium,1,19250.0,stable,0,0
bachelors,engineering,"hindi,tele,sale,voice,process,jayanagar,bangalore,only",india,"career,growth",medium,1,21500.0,stable,1,1
bachelors,engineering,"course,councillor",india,"career,growth",medium,1,19250.0,stable,0,0
bachelors,computer science,"fire,engineer",india,"career,growth",medium,1,50000.0,increasing,1,0
bachelors,engineering,"management,talent,acquisition",india,"career,growth",medium,1,19250.0,stable,0,1
bachelors,engineering,"hiring,freshers,rcm",india,"career,growth",medium,1,14915.58,stable,0,1
bachelors,engineering,"data,research",india,"career,growth",medium,1,19250.0,increasing,0,1
bachelors,engineering,"multimedia,educator",india,"career,growth",medium,1,250000.0,stable,1,1
bachelors,business,"sro,abm,business,operations",india,"career,growth",medium,3,19250.0,stable,0,0
bachelors,engineering,"state,bank,india",india,"career,growth",medium,3,15500.0,stable,0,1
masters,business,managers,india,"career,growth",medium,3,42500.0,stable,1,1
bachelors,engineering,graduates,india,"career,growth",medium,1,19250.0,stable,0,0
bachelors,engineering,"contract,data",india,"career,growth",medium,3,19250.0,increasing,0,0
bachelors,computer science,engineers,india,"career,growth",medium,1,19250.0,increasing,0,1
bachelors,engineering,"research,associate,freshers",india,"career,growth",medium,1,19250.0,stable,0,1
bachelors,engineering,"early,career",india,"career,growth",medium,1,19250.0,stable,0,1
bachelors,business,"data,processor,business,analytics",india,"career,growth",medium,3,30000.0,increasing,1,0
bachelors,engineering,"territory,sales,pathanamthitta",india,"career,growth",medium,3,350000.0,stable,1,0
bachelors,engineering,cashiers,india,"career,growth",medium,3,19250.0,stable,0,1
bachelors,engineering,"voice,process",india,"career,growth",medium,3,19250.0,stable,0,0
bachelors,engineering,content,india,"career,growth",medium,1,19250.0,stable,0,0
bachelors,engineering,bcom,india,"career,growth",medium,1,17500.0,stable,0,0
bachelors,engineering,"management,marketing,only,male,candidates",india,"career,growth",medium,1,12500.0,stable,0,0
bachelors,engineering,"hiring,bde,role",india,"career,growth",medium,1,375000.0,stable,1,0
bachelors,engineering,"consultant,campus,2023",global,"career,growth",medium,1,19250.0,stable,0,1
bachelors,engineering,office,india,"career,growth",medium,3,12500.0,stable,0,0
bachelors,engineering,"management,associate,packing",india,"career,growth",medium,1,19250.0,stable,0,1
bachelors,engineering,delivery,india,"career,growth",medium,3,18750.0,stable,0,1
bachelors,computer science,"graduate,engineer,get,aeronautical,aerospace",india,"career,growth",medium,1,19250.0,increasing,0,0
bachelors,engineering,"state,bank,india,bre,cards",india,"career,growth",medium,3,17000.0,stable,0,1
masters,business,community,global,"career,growth",medium,3,22500.0,stable,1,1
bachelors,computer science,"cyber,security,engineer",india,"career,growth",medium,3,19250.0,increasing,0,0
bachelors,engineering,"production,coordinator",india,"career,growth",medium,3,19250.0,stable,0,1
bachelors,computer science,"system,engineer",india,"career,growth",medium,1,19250.0,increasing,0,1
bachelors,engineering,"operations,services",india,"career,growth",medium,1,215000.0,stable,1,1
bachelors,engineering,"research,associate",global,"career,growth",medium,1,19250.0,stable,0,1
bachelors,computer science,"test,engineer",india,"career,growth",medium,1,19250.0,increasing,0,1
bachelors,computer science,"software,developers,net",india,"career,growth",medium,1,19250.0,increasing,0,0
bachelors,business,"business,development,bde",india,"career,growth",medium,3,19250.0,stable,0,1
bachelors,engineering,"medical,representatve,opd,camps,bengaluru",india,"career,growth",medium,3,21000.0,stable,1,1
bachelors,engineering,"packing,staff",india,"career,growth",medium,3,19250.0,stable,0,0
bachelors,engineering,accountant,india,"career,growth",medium,1,15000.0,stable,0,0
masters,engineering,"category,mobile",india,"career,growth",medium,3,22500.0,stable,1,1
bachelors,engineering,"hindi,speaking,receptionist",india,"career,growth",medium,3,15000.0,stable,0,1
bachelors,engineering,"testing,calibration,engg",india,"career,growth",medium,3,19250.0,stable,0,1
bachelors,engineering,"technical,trainer",india,"career,growth",medium,3,80000.0,stable,1,1
bachelors,engineering,execuitve,india,"career,growth",medium,3,19250.0,stable,0,1
bachelors,engineering,"bank,follow,sme",india,"career,growth",medium,3,19250.0,stable,0,0
bachelors,engineering,"medical,writer",india,"career,growth",medium,1,19250.0,stable,0,0
bachelors,engineering,production,india,"career,growth",medium,3,19250.0,stable,0,1
bachelors,computer science,"graduate,engineer",india,"career,growth",medium,1,19250.0,increasing,0,0
bachelors,engineering,"accountant,tally",india,"career,growth",medium,3,22500.0,stable,1,1
bachelors,engineering,"answerclub,knowledge,contributor",india,"career,growth",medium,3,3100.0,stable,0,0
bachelors,engineering,"field,collection",india,"career,growth",medium,3,21000.0,stable,1,0
bachelors,engineering,operational,india,"career,growth",medium,3,19250.0,stable,0,1
bachelors,engineering,"graphic,designer,video,editor",india,"career,growth",medium,3,7500.0,stable,0,0
bachelors,computer science,"calibration,engineer",india,"career,growth",medium,1,19250.0,increasing,0,1
bachelors,engineering,"technical,support",india,"career,growth",medium,3,19250.0,stable,0,1
bachelors,engineering,"office,asistant",india,"career,growth",medium,3,19250.0,stable,0,1
bachelors,engineering,security,india,"career,growth",medium,3,19250.0,stable,0,0
bachelors,engineering,collection,india,"career,growth",medium,3,21750.0,stable,1,0
bachelors,engineering,"development,organiser,forestry",india,"career,growth",medium,3,19250.0,stable,0,1
masters,business,"front,office",india,"career,growth",medium,3,15000.0,stable,0,0
bachelors,engineering,"data,digitization",india,"career,growth",medium,3,19250.0,increasing,0,1
bachelors,engineering,process,india,"career,growth",medium,1,19250.0,stable,0,0
bachelors,engineering,recruitment,india,"career,growth",medium,1,19250.0,stable,0,0
bachelors,engineering,"freshers,walk,autocad",india,"career,growth",medium,1,17500.0,stable,0,1
bachelors,business,"business,development",india,"career,growth",medium,1,19250.0,stable,0,0
bachelors,human resources,"human,resources,internship",india,"career,growth",medium,1,19250.0,stable,0,1
bachelors,computer science,"engineer,support,operations",india,"career,growth",medium,1,19250.0,increasing,0,1
bachelors,engineering,system,india,"career,growth",medium,3,10000.0,stable,0,1
bachelors,engineering,"management,recruitment",global,"career,growth",medium,1,19250.0,stable,0,1
bachelors,engineering,"project,coordinator",india,"career,growth",medium,3,19250.0,stable,0,0
bachelors,computer science,"internship,job,program,developer",india,"career,growth",medium,3,15000.0,increasing,0,1
bachelors,engineering,"cyber,security,trainer",india,"career,growth",medium,3,600000.0,stable,1,1
bachelors,engineering,"site,supervisor",india,"career,growth",medium,3,12500.0,stable,0,0
bachelors,engineering,"associate,supply,chain,team",india,"career,growth",medium,3,260000.0,stable,1,0
bachelors,engineering,accountant,india,"career,growth",medium,3,19250.0,stable,0,1
bachelors,engineering,"associate,professors",india,"career,growth",medium,3,65000.0,stable,1,0
bachelors,engineering,"branch,accountant",india,"career,growth",medium,3,15000.0,stable,0,1
bachelors,business,business,global,"career,growth",medium,1,19250.0,stable,0,0
bachelors,engineering,field,global,"career,growth",medium,3,19250.0,stable,0,1
bachelors,engineering,"jewellery,sales",india,"career,growth",medium,3,19250.0,stable,0,0
masters,business,"hotel,operations",india,"career,growth",medium,3,17500.0,stable,0,1
bachelors,engineering,"diploma,holders",india,"career,growth",medium,3,19250.0,stable,0,0
bachelors,engineering,"development,quality,assurance",india,"career,growth",medium,3,19250.0,stable,0,0
bachelors,engineering,"wanted,freshers,office,work",india,"career,growth",medium,1,15000.0,stable,0,1
bachelors,engineering,"electrical,technician",india,"career,growth",medium,3,20000.0,stable,1,0
masters,business,"asst,purchase",india,"career,growth",medium,3,20000.0,stable,1,1
bachelors,engineering,"administration,office,admin",india,"career,growth",medium,3,19250.0,stable,0,0
bachelors,engineering,stevedore,india,"career,growth",medium,3,12500.0,stable,0,0
phd,engineering,"latex,research,documents,editor",india,"career,growth",medium,3,17500.0,stable,0,1
bachelors,engineering,office,india,"career,growth",medium,1,19500.0,stable,1,0
bachelors,engineering,knitting,india,"career,growth",medium,3,35000.0,stable,1,1
bachelors,engineering,"tele,caller,english,wfh",india,"career,growth",medium,3,18862.7,stable,0,0
bachelors,engineering,"process,associate,voice",india,"career,growth",medium,3,19250.0,stable,0,1
bachelors,engineering,"poster,designer",india,"career,growth",medium,3,180.0,stable,0,0
bachelors,engineering,"manual,tester",india,"career,growth",medium,3,25000.0,stable,1,0
bachelors,engineering,operator,india,"career,growth",medium,1,11000.0,stable,0,1
bachelors,engineering,"dog,walker",india,"career,growth",medium,3,14500.0,stable,0,0
bachelors,engineering,"wedding,album,designers,trivandrum",india,"career,growth",medium,3,15000.0,stable,0,1
masters,business,"jio,point,uluthurpet,madapattu,kandachipuram,vikravandi,valavanur,villupuram",india,"career,growth",medium,3,22000.0,stable,1,0
bachelors,engineering,"academic,consultant",india,"career,growth",medium,3,16000.0,stable,0,0
bachelors,engineering,"front,office,staff",global,"career,growth",medium,3,19250.0,stable,0,1
bachelors,engineering,"programming,assistants",india,"career,growth",medium,3,19250.0,stable,0,0
bachelors,engineering,"delivery,partner",global,"career,growth",medium,3,26500.0,stable,1,0
bachelors,engineering,investigation,india,"career,growth",medium,1,19250.0,stable,0,0
bachelors,engineering,"document,verification",india,"career,growth",medium,1,14500.0,stable,0,0
bachelors,engineering,"fresh,graduate",global,"career,growth",medium,3,20000.0,stable,1,1
bachelors,engineering,"pizza,hut,team,member",india,"career,growth",medium,3,19250.0,stable,0,1
bachelors,engineering,"graphic,designer,amazon,products,lifestyle,infographics",india,"career,growth",medium,3,17500.0,stable,0,0
bachelors,engineering,"dues,coordinator",india,"career,growth",medium,3,12500.0,stable,0,0
bachelors,engineering,"medical,scribe",india,"career,growth",medium,1,35000.0,stable,1,0
bachelors,engineering,"hardware,female,candidates,only",india,"career,growth",medium,1,19250.0,stable,0,1
bachelors,human resources,"human,resource",india,"career,growth",medium,1,19250.0,stable,0,0
bachelors,engineering,"checker,surveyor",india,"career,growth",medium,3,19250.0,stable,0,0
bachelors,engineering,cinematography,india,"career,growth",medium,3,939847.175,stable,1,1
bachelors,engineering,programmers,india,"career,growth",medium,3,20000.0,stable,1,0
bachelors,engineering,financial,india,"career,growth",medium,3,19250.0,stable,0,1
bachelors,engineering,"sales,supervisor",india,"career,growth",medium,3,19500.0,stable,1,0
bachelors,engineering,general,global,"career,growth",medium,3,19250.0,stable,0,1
bachelors,engineering,administrator,india,"career,growth",medium,1,19250.0,stable,0,0
bachelors,engineering,"soil,rock,testing",global,"career,growth",medium,3,19250.0,stable,0,1
bachelors,engineering,"office,associate",india,"career,growth",medium,3,14500.0,stable,0,1
bachelors,engineering,"customer,care,preferred,hindi,speaking",india,"career,growth",medium,3,19250.0,stable,0,0
bachelors,engineering,"chartered,accountant,semi,qualified,icwa,cma",india,"career,growth",medium,3,600000.0,stable,1,1
bachelors,engineering,"network,hardware",india,"career,growth",medium,1,350000.0,stable,1,1
